Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,AScore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Cannabis,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,VSA,y
0,1,3,6,4,0.22393,0.00332,-0.01928,-0.45321,0.93949,-0.71126,-0.21575,6,6,0,4,4,0,0,2,3,0,6,2,6,2,0,1
0,0,4,5,5,-0.24649,0.96248,0.7233,0.28783,-0.27607,0.52975,0.07987,4,5,4,3,6,4,0,4,0,3,0,0,0,0,2,1
0,1,4,6,6,1.72012,-0.57545,1.65653,0.13136,-0.40581,0.88113,1.2247,6,4,2,6,6,4,3,2,6,0,3,0,4,2,2,1
1,1,4,6,6,-1.69163,-0.15487,0.88309,-1.47955,0.41594,-0.21712,0.07987,5,2,0,2,6,2,2,4,0,0,0,3,0,3,2,1
2,0,8,5,6,-0.67825,0.32197,-0.01928,-0.30172,1.46191,-1.37983,-1.54858,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,5,6,-0.92104,1.74091,1.65653,1.61108,-0.52745,-0.21712,1.2247,6,2,2,4,5,0,0,4,0,3,3,0,0,5,0,1
0,0,4,6,6,0.41667,0.16767,1.43533,0.59042,0.58489,-1.37983,0.07987,4,0,0,3,6,0,0,2,0,0,2,2,0,0,2,1
0,1,5,1,6,-0.14882,1.45421,1.43533,0.13136,-1.38502,0.52975,0.7654,5,4,0,0,6,0,0,5,0,0,4,3,0,3,0,0
2,0,1,5,6,-0.79151,0.00332,-1.11902,-0.30172,0.25953,0.19268,-0.21575,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,6,6,-1.32828,2.32338,-2.39883,-1.47955,-1.38502,1.86203,1.2247,6,6,0,0,4,3,0,6,0,3,3,0,0,3,0,0
0,0,6,3,6,0.22393,0.32197,2.44904,0.43852,-1.64101,0.19268,-0.21575,5,0,0,1,5,0,0,0,0,0,0,0,5,0,0,1
1,0,8,6,6,0.52135,0.32197,1.65653,-0.60633,-0.65253,-0.21712,-0.52593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,7,5,6,-0.79151,0.80523,1.24033,1.2861,0.41594,0.19268,1.2247,5,0,2,0,5,0,0,5,0,0,3,0,0,3,0,1
3,1,0,4,6,-0.05188,-0.94779,-0.01928,1.11406,-1.0145,0.19268,1.2247,1,3,0,2,6,3,0,2,0,0,3,5,0,0,0,1
1,0,6,5,6,-0.24649,0.47617,0.7233,1.61108,-0.14277,-0.71126,0.7654,5,4,3,0,4,2,0,4,0,3,5,0,0,3,0,1
1,1,4,5,6,-2.52197,2.32338,0.29338,-1.47955,0.58489,0.88113,1.2247,4,1,2,0,1,3,0,4,0,0,3,1,0,2,1,0
0,0,3,5,6,0.04257,-1.37639,-1.27553,-0.01729,-0.00665,-1.37983,-2.07848,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,5,5,6,0.31287,0.63779,-0.58331,0.59042,0.12331,0.52975,0.07987,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1,5,6,0.04257,1.11406,-0.31776,-0.01729,-0.14277,-0.21712,-0.52593,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,0,6,5,6,2.28554,-2.11437,-0.97631,1.11406,-0.65253,-1.37983,-0.84637,3,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0
4,0,4,5,6,-0.46725,-0.94779,-1.42424,0.43852,-0.00665,-0.71126,-0.52593,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,6,6,0.52135,-1.09207,-0.01928,-2.21844,-1.38502,-0.71126,0.7654,4,0,0,0,6,0,0,3,0,0,4,3,0,4,0,1
