Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,AScore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Cannabis,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,VSA,y
2,0,4,5,6,-0.67825,-0.43999,0.29338,0.13136,-0.00665,0.19268,-0.84637,2,0,1,3,1,1,0,0,0,0,0,0,3,0,0,1
0,1,3,5,6,0.31287,0.80523,-0.01928,-0.91699,1.13407,0.52975,0.7654,4,3,0,0,6,0,0,3,0,3,0,0,0,0,0,1
2,1,5,5,6,-0.79151,-0.15487,-0.01928,1.81866,-0.65253,-0.21712,-1.18084,4,1,1,3,6,1,0,1,0,0,2,1,1,1,1,1
2,0,6,5,3,-1.05308,0.80523,-0.71727,1.2861,0.93949,-0.21712,-0.84637,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,8,6,6,0.52135,0.00332,1.65653,0.94156,-0.00665,1.29221,0.40148,3,1,1,1,6,1,1,2,1,0,2,2,1,2,1,0
1,1,6,5,6,-0.24649,-0.30033,-1.68062,0.28783,0.12331,-0.71126,-1.18084,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,7,5,6,-0.92104,0.00332,0.29338,-0.15487,-0.00665,0.19268,0.07987,5,2,0,0,6,3,0,4,0,2,3,2,0,2,0,1
0,0,7,5,6,1.37297,-1.09207,-0.01928,-0.45321,-0.40581,1.29221,0.7654,5,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1
3,1,6,5,6,0.22393,0.00332,1.24033,-0.01729,1.46191,-0.21712,-0.21575,6,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1
3,0,1,6,6,2.82196,-1.6334,-1.42424,1.61108,-2.04506,-0.21712,0.07987,3,1,1,6,1,1,1,1,2,0,0,1,6,0,0,1
4,0,6,5,3,-0.24649,0.96248,0.14143,-0.15487,0.41594,-1.37983,-2.07848,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,5,6,-1.05308,1.11406,0.88309,-1.34289,-1.38502,-0.71126,1.2247,5,0,0,0,6,3,0,4,0,3,4,4,0,4,0,1
1,1,6,5,6,0.13606,-0.30033,-0.97631,-1.34289,-0.00665,0.19268,-0.52593,3,2,3,0,6,3,0,2,0,2,0,0,0,2,0,1
1,0,7,5,6,0.31287,-0.15487,0.29338,-0.45321,0.93949,-0.71126,-0.21575,2,0,2,3,2,0,0,0,0,0,0,0,0,0,0,1
1,1,5,3,6,0.52135,-0.57545,0.14143,-0.15487,-0.78155,0.52975,1.2247,2,3,2,6,6,3,0,3,3,0,0,2,2,0,1,1
1,1,7,5,6,-0.34799,-0.15487,-0.71727,-1.6209,-0.65253,0.52975,0.07987,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,6,5,6,1.13281,-0.30033,-0.01928,0.59042,0.58489,0.19268,0.40148,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,5,6,1.23461,-0.57545,-0.71727,-0.76096,-1.0145,1.29221,-0.21575,5,0,2,0,4,0,0,0,0,0,0,0,0,0,1,1
1,0,7,3,4,1.02119,-1.92173,-0.45174,-0.01729,0.41594,-0.71126,-2.07848,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
4,0,4,6,6,-0.92104,0.96248,0.44585,-0.60633,-0.40581,0.52975,-0.21575,5,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0
1,0,6,5,6,1.02119,0.80523,-0.71727,1.2861,-0.14277,-0.71126,-0.21575,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
4,0,4,6,6,-1.32828,-0.15487,0.29338,-0.91699,0.41594,0.52975,0.07987,2,1,0,1,6,1,0,1,0,0,0,1,0,0,0,0
3,1,4,6,6,-0.05188,0.00332,0.88309,2.03972,-0.14277,-0.71126,0.07987,2,1,0,0,3,1,1,0,1,0,0,1,0,1,0,1
4,0,5,1,6,1.23461,-0.80615,-1.42424,1.11406,-1.5184,1.86203,-0.21575,4,1,0,1,5,3,3,0,0,0,0,1,0,4,1,0
2,0,8,5,6,0.04257,0.00332,-1.27553,-0.01729,0.25953,-1.37983,-0.21575,6,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2,0,5,5,6,-0.34799,-0.57545,-0.58331,-0.91699,0.25953,-0.71126,-1.54858,6,1,0,0,2,2,0,2,0,0,0,2,0,2,0,1
3,0,8,5,4,-0.46725,0.47617,0.58331,0.28783,-0.14277,-0.21712,-2.07848,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,6,5,6,0.41667,-0.15487,-0.31776,2.23427,1.13407,-1.37983,-0.52593,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,7,5,6,-0.46725,2.127,2.44904,1.61108,0.12331,1.29221,0.40148,5,2,2,4,5,4,1,5,0,3,4,2,1,2,0,1
0,1,4,6,6,-0.67825,0.63779,-0.01928,0.13136,-0.00665,1.29221,0.40148,6,0,0,0,3,0,0,0,0,0,3,0,0,3,0,1
1,1,8,4,6,-0.79151,1.45421,1.88511,-0.91699,-0.40581,1.29221,0.40148,5,3,2,0,6,5,2,4,0,2,0,2,2,2,1,1
0,0,4,5,6,1.23461,1.11406,0.44585,0.59042,0.93949,-0.71126,0.07987,5,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0
0,0,4,5,6,0.62967,-0.30033,-0.58331,-1.21213,1.46191,-0.71126,1.2247,5,4,3,3,3,3,0,0,0,0,4,0,3,0,3,1
3,1,8,5,6,0.22393,-0.80615,-0.17779,-0.01729,-2.04506,-0.71126,-2.07848,6,6,1,3,1,3,3,6,3,3,3,2,2,2,0,0
2,0,6,5,6,0.52135,-0.15487,-0.45174,-0.15487,-0.65253,-1.37983,-0.52593,3,2,2,2,3,3,1,2,0,2,2,2,0,3,0,0
2,1,4,6,6,1.02119,1.11406,-0.31776,-1.21213,0.58489,0.88113,1.2247,2,2,1,3,6,1,0,1,0,0,0,0,0,0,0,1
3,0,6,1,5,-1.69163,-0.30033,1.06238,1.61108,-0.00665,-0.71126,0.07987,4,0,0,0,6,0,0,0,0,0,0,1,0,1,0,1
0,1,4,5,6,-1.43907,0.32197,1.06238,2.03972,0.12331,-0.71126,-0.21575,3,2,2,2,6,0,0,0,0,0,2,0,0,0,0,1
2,1,4,5,6,1.23461,0.80523,0.88309,-0.15487,1.13407,0.88113,0.7654,6,4,3,5,6,2,0,3,2,2,3,2,0,3,1,1
2,0,5,5,6,1.60383,-0.69509,0.29338,0.76096,0.12331,-0.71126,-0.84637,4,2,1,0,6,2,0,0,0,0,0,1,0,1,1,0
0,1,4,5,6,-0.79151,1.2861,-0.31776,-0.15487,-0.52745,0.19268,0.40148,4,4,2,0,5,0,0,3,0,0,5,0,0,3,0,0
0,1,4,5,6,0.73545,1.11406,1.43533,-1.47955,-1.78169,0.88113,0.7654,6,3,3,3,6,3,0,3,0,3,3,0,0,3,0,1
1,1,4,3,6,1.60383,-0.30033,1.06238,1.45039,-1.78169,1.86203,0.07987,6,3,0,5,5,3,0,4,0,0,4,0,0,3,0,1
1,1,6,0,6,1.02119,0.16767,0.58331,0.43852,0.7583,-1.37983,0.7654,6,2,2,3,2,0,0,1,0,0,0,1,0,1,1,1
0,1,5,5,6,-1.69163,1.2861,-0.58331,-0.60633,-1.13788,1.86203,0.7654,5,0,2,0,0,5,0,5,0,0,5,0,0,0,0,0
0,1,4,5,6,-2.05048,0.16767,0.7233,0.13136,0.7583,0.19268,1.2247,3,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0
0,0,6,5,6,-0.58016,0.80523,0.44585,0.59042,1.30612,-0.71126,0.7654,5,3,2,0,5,2,0,3,0,0,2,0,0,0,2,1
0,1,3,6,6,-1.69163,0.80523,1.06238,-0.91699,-0.40581,-0.71126,0.07987,3,0,0,0,4,0,0,5,0,3,3,3,0,4,3,0
0,0,4,6,6,0.13606,-0.94779,-0.01928,0.43852,0.7583,-0.21712,-0.52593,3,0,0,0,5,0,0,3,3,3,4,3,0,4,0,0
1,0,8,0,6,1.72012,0.47617,1.06238,0.59042,0.12331,-1.37983,0.7654,5,3,0,0,3,0,0,5,0,0,0,4,0,0,0,0
3,0,8,6,6,0.04257,0.16767,-0.01928,-0.76096,-0.78155,0.88113,0.7654,6,6,1,4,1,1,0,0,0,0,0,1,0,1,1,0
0,1,6,6,6,0.52135,-0.94779,-0.45174,-0.15487,-0.14277,-0.21712,0.07987,6,3,0,2,6,4,0,4,0,2,3,3,2,3,2,1
0,1,3,6,6,0.52135,0.63779,1.06238,-1.07533,-0.40581,1.29221,1.2247,6,6,0,6,6,3,3,2,0,0,0,3,0,5,2,1
0,0,4,6,6,-0.05188,1.2861,1.43533,0.76096,2.04506,0.52975,1.2247,6,3,0,0,6,0,0,6,0,0,3,0,0,0,0,1
0,1,6,5,6,0.41667,-0.43999,0.14143,-0.30172,-0.00665,0.88113,0.40148,4,0,3,0,5,0,0,5,0,0,2,0,0,3,0,1
1,0,2,5,6,3.27393,-2.11437,-0.84732,-1.07533,-2.30408,0.52975,-1.18084,6,3,2,2,3,2,0,2,1,0,6,0,0,2,3,1
0,0,4,6,6,1.8399,-0.94779,-0.97631,-0.91699,-1.0145,2.90161,1.92173,6,0,0,0,4,0,0,0,0,0,0,0,0,0,3,1
2,0,6,6,6,1.02119,-0.30033,1.06238,-1.07533,0.41594,-1.37983,-0.84637,6,0,0,0,2,0,0,0,0,0,6,0,3,0,0,0
2,1,6,0,6,-1.32828,0.32197,-0.71727,-1.34289,0.41594,0.52975,1.2247,4,5,2,0,1,3,0,0,0,0,1,3,0,0,0,0
0,1,3,6,6,-0.67825,-0.30033,-1.11902,-0.76096,-1.5184,0.88113,-0.21575,4,6,0,3,6,3,0,6,0,0,3,4,3,4,2,1
1,0,3,1,6,0.41667,0.00332,-2.39883,-0.30172,0.7583,-1.37983,-2.07848,2,2,0,5,2,0,0,0,0,0,0,0,6,0,1,0
0,1,5,0,6,0.31287,0.96248,1.06238,0.28783,-0.27607,1.86203,1.92173,5,3,5,0,4,3,0,5,0,4,3,3,0,0,0,1
4,1,8,3,5,-1.86962,1.2861,0.58331,1.11406,0.7583,0.52975,0.07987,6,1,1,1,3,1,0,0,1,0,1,1,3,3,1,1
0,1,4,6,6,1.72012,-0.57545,1.65653,0.13136,-0.40581,0.88113,1.2247,6,4,2,6,6,4,3,2,6,0,3,0,4,2,2,1
0,1,3,6,4,0.82562,-1.50796,-1.82919,-0.01729,-1.64101,1.29221,1.2247,5,3,0,6,5,0,3,0,0,0,6,0,4,0,4,1
3,1,7,3,6,0.62967,-1.23177,-0.58331,-0.45321,-1.13788,-0.21712,-0.21575,6,6,2,2,3,1,0,1,0,0,3,2,0,2,3,1
1,1,3,3,6,0.22393,1.58487,0.29338,-1.47955,-0.00665,-0.21712,0.7654,0,4,1,2,6,2,0,6,0,5,4,6,0,2,1,0
0,1,4,6,6,-0.67825,-0.30033,1.06238,-1.07533,-2.42317,1.29221,0.7654,6,4,0,0,5,0,0,0,0,0,4,0,5,0,0,1
0,0,4,5,6,1.23461,-0.57545,0.44585,-0.60633,-1.0145,0.52975,1.92173,6,3,0,2,6,3,0,4,0,0,4,0,0,0,1,1
1,1,8,3,6,-1.55078,-0.15487,0.7233,-1.92595,0.25953,0.19268,1.2247,5,2,2,3,5,4,0,5,0,0,0,0,2,0,1,0
0,1,3,5,6,-1.69163,0.96248,-0.01928,-0.01729,-0.89891,0.88113,0.07987,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,1
0,1,7,5,6,0.41667,0.00332,0.29338,-0.60633,0.12331,0.88113,0.07987,5,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
0,0,7,5,6,-1.1943,1.58487,0.29338,1.11406,1.30612,-0.21712,-0.21575,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7,3,6,-0.05188,0.96248,2.15324,-0.30172,0.25953,-1.37983,-0.52593,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,1,5,6,-0.46725,0.63779,-1.11902,1.11406,0.12331,0.19268,-0.52593,4,3,0,5,3,3,0,3,0,0,3,3,3,3,0,1
0,0,7,5,6,-1.32828,1.2861,0.29338,0.43852,0.58489,-0.21712,0.40148,5,2,2,0,5,2,0,0,0,0,0,0,0,2,0,1
0,0,4,6,6,0.22393,-0.15487,-0.31776,2.23427,1.46191,-1.37983,-1.18084,5,0,0,6,3,0,0,4,0,0,3,4,0,5,0,0
1,1,4,6,6,-0.34799,-2.44904,-1.27553,-0.76096,-0.27607,0.19268,0.7654,2,5,0,3,2,2,0,0,3,2,2,2,6,2,0,0
2,1,5,0,6,-1.32828,0.16767,1.65653,1.11406,0.25953,1.29221,0.7654,3,3,0,2,5,0,0,3,0,0,3,3,0,3,0,1
2,1,5,6,6,0.41667,-1.23177,0.14143,-0.15487,0.58489,0.52975,0.07987,4,1,0,6,4,3,3,0,2,1,3,1,6,4,1,1
1,1,6,6,6,-2.75696,-0.43999,-1.11902,-1.47955,0.93949,-0.21712,0.07987,5,6,5,3,2,2,0,4,0,0,0,3,0,2,0,0
3,0,3,0,6,-0.58016,0.63779,-0.31776,0.43852,0.93949,-0.71126,-0.52593,1,6,2,6,6,2,0,2,2,2,0,2,0,2,0,1
0,0,7,5,6,0.41667,0.16767,0.29338,0.76096,-0.52745,0.19268,0.7654,6,2,2,0,6,3,0,4,0,5,3,3,0,0,0,1
3,1,5,4,6,-0.46725,0.00332,-0.31776,-1.21213,0.93949,-0.71126,0.40148,3,2,2,3,6,1,0,0,0,0,3,1,0,1,1,1
1,0,6,1,6,0.62967,-0.15487,0.14143,-0.01729,-1.13788,0.19268,1.2247,6,2,2,3,3,3,0,3,0,0,2,2,0,3,0,0
0,1,2,6,5,0.82562,-1.09207,-1.42424,-0.91699,0.12331,0.52975,0.7654,5,6,0,0,5,5,0,4,0,0,3,3,0,3,0,1
1,1,4,6,6,0.82562,-1.09207,0.44585,-0.60633,1.13407,0.88113,-0.21575,5,0,0,5,5,0,0,0,0,0,5,0,5,3,0,0
1,0,4,6,6,-0.46725,0.32197,0.14143,1.61108,0.12331,1.29221,0.40148,5,0,0,3,2,1,0,1,0,0,0,1,0,1,0,0
0,1,4,6,6,-0.79151,-0.30033,-0.58331,0.76096,-0.27607,-0.21712,-1.18084,0,3,0,4,6,0,0,0,0,0,3,3,6,3,0,0
0,1,4,6,6,0.52135,-0.30033,-0.58331,-0.76096,-0.52745,-0.21712,0.7654,4,3,0,0,6,3,0,3,0,0,3,0,0,3,0,1
0,1,4,6,6,2.127,-2.72827,-1.27553,0.28783,-1.92173,0.52975,1.2247,3,0,0,0,4,0,0,0,0,0,6,0,0,3,0,1
3,1,6,0,6,-1.05308,0.63779,-0.45174,-1.07533,0.7583,0.88113,0.7654,5,4,2,4,3,3,0,4,0,0,1,3,0,0,0,0
2,0,5,5,6,0.73545,0.47617,-1.42424,-0.91699,0.12331,1.29221,0.7654,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,8,6,6,-0.46725,-2.32338,-2.21069,-0.15487,-0.14277,-0.21712,-1.18084,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,6,5,6,-0.34799,-1.23177,-1.97495,0.28783,-0.27607,-1.37983,-1.18084,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,7,5,6,-0.05188,-0.43999,-0.45174,1.81866,0.25953,-1.37983,-0.52593,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
2,0,4,3,6,1.72012,-0.94779,-1.82919,0.76096,-1.0145,0.19268,-2.07848,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,5,5,6,-1.69163,-0.69509,-1.68062,0.13136,1.81175,-0.71126,0.07987,3,6,2,4,2,2,0,5,0,2,3,2,0,2,0,0
0,1,4,6,4,-1.86962,1.93886,2.90161,0.76096,0.25953,1.29221,1.2247,5,6,0,3,6,4,0,3,4,0,6,6,5,3,2,1
0,1,7,5,6,-0.46725,0.32197,0.88309,-0.15487,0.7583,-0.21712,0.07987,5,2,3,3,5,3,0,4,0,5,5,3,0,4,0,1
0,1,6,6,6,-0.67825,1.45421,1.43533,1.45039,1.13407,-1.37983,0.07987,5,0,0,2,3,0,0,2,0,0,2,0,0,0,0,1
1,1,7,5,6,-0.92104,-1.23177,-0.17779,-0.76096,0.12331,-0.21712,-0.21575,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,0,6,3,5,-0.34799,0.47617,0.14143,0.43852,-0.00665,0.52975,0.40148,5,0,0,3,5,4,0,0,0,0,0,3,0,3,0,1
0,0,4,6,0,0.41667,-1.23177,-0.45174,0.94156,-0.14277,0.88113,1.2247,5,3,0,0,2,4,0,5,0,0,2,5,0,4,4,1
0,1,5,6,6,1.72012,-1.92173,-0.31776,-0.45321,-2.72827,1.29221,1.2247,5,2,3,3,5,3,5,2,6,2,3,4,2,2,3,1
0,0,4,0,6,0.52135,0.96248,1.65653,-0.01729,1.30612,0.52975,0.07987,5,0,0,4,5,0,0,4,0,0,0,0,0,0,0,1
0,0,4,3,6,-1.05308,0.80523,1.65653,-1.21213,-2.30408,-0.21712,0.7654,3,0,0,5,6,0,0,0,0,5,0,4,0,4,0,1
3,1,5,5,6,-0.34799,0.16767,-0.71727,-0.45321,0.12331,-1.37983,-1.54858,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
1,0,7,5,6,1.02119,0.96248,-0.97631,-0.60633,-0.14277,-1.37983,-1.18084,5,0,2,0,3,2,0,0,0,0,2,0,0,0,0,1
1,0,6,5,6,1.02119,-0.69509,-0.31776,-0.76096,0.7583,-0.71126,-0.84637,5,0,0,0,2,0,0,0,0,0,2,0,0,2,0,1
0,1,6,6,6,-0.79151,1.74091,1.65653,0.43852,-0.27607,0.19268,0.40148,4,2,0,0,6,3,0,4,2,0,3,3,0,3,0,1
2,1,5,5,1,0.31287,0.32197,-0.17779,-0.15487,-0.00665,1.29221,0.40148,5,0,0,2,2,0,0,0,0,3,2,0,0,0,1,1
0,0,4,6,6,1.23461,1.11406,-0.58331,-2.21844,-0.65253,1.86203,0.40148,6,0,0,4,5,3,0,2,0,2,0,0,0,3,0,1
0,1,4,6,6,-1.86962,1.11406,0.7233,-0.91699,1.13407,-0.71126,0.07987,5,0,0,0,5,2,0,0,3,0,2,0,0,4,1,1
0,0,6,5,6,0.31287,0.16767,-1.55521,0.43852,1.13407,-1.37983,-1.18084,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,6,6,-0.58016,0.32197,0.7233,-0.15487,0.58489,-1.37983,-0.52593,5,0,0,0,6,3,0,4,0,0,0,3,0,3,0,1
4,1,7,5,6,-0.79151,-0.30033,0.29338,0.28783,1.46191,-0.21712,-0.84637,5,2,2,0,4,2,0,2,0,0,3,1,0,2,0,0
0,1,4,6,6,-0.92104,1.45421,1.65653,-0.01729,-0.52745,1.86203,1.92173,6,3,2,2,6,3,0,5,2,0,3,3,3,3,2,1
3,0,0,6,6,0.62967,-0.15487,-0.45174,-0.45321,-1.0145,0.19268,-0.52593,5,4,0,3,6,2,2,0,0,0,0,2,0,2,0,1
0,0,6,6,3,-0.46725,0.00332,-0.31776,0.13136,-0.52745,1.29221,1.2247,6,4,0,3,6,4,0,4,0,3,3,3,0,5,2,1
1,1,4,6,6,0.91093,-2.11437,-0.17779,-0.45321,-0.89891,-1.37983,-0.84637,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0
0,1,5,6,6,0.04257,-1.6334,1.88511,-0.91699,0.12331,0.19268,0.40148,6,0,0,3,6,0,0,0,0,0,3,4,3,0,2,1
1,1,5,6,6,-0.05188,-2.72827,1.24033,1.45039,0.41594,-1.37983,-2.07848,3,6,3,5,3,5,0,5,0,5,5,5,5,4,0,1
2,0,6,5,6,0.62967,-1.50796,-0.31776,0.28783,-0.14277,-0.71126,-2.07848,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
