Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,AScore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Cannabis,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,VSA,y
0,0,6,5,6,1.02119,0.16767,-0.71727,0.28783,0.41594,-0.71126,-0.52593,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,4,6,6,-0.92104,0.96248,0.44585,-0.60633,-0.40581,0.52975,-0.21575,5,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0
2,1,1,5,6,-1.86962,0.80523,-1.55521,-0.45321,1.13407,-0.21712,0.07987,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
2,0,5,6,6,-2.75696,0.96248,0.14143,0.43852,2.04506,-0.71126,-0.21575,5,0,0,0,6,2,3,2,0,0,3,0,0,0,0,1
0,1,4,6,6,1.98437,-0.94779,0.7233,-0.60633,-1.0145,0.52975,0.7654,6,3,0,2,6,0,0,2,0,0,6,3,3,4,0,1
3,1,5,4,6,-0.92104,1.2861,-0.31776,-0.60633,0.7583,-0.71126,0.07987,3,2,2,3,6,0,0,0,1,0,5,2,0,2,1,1
2,1,7,5,6,-0.92104,0.63779,-0.17779,-1.34289,0.25953,0.88113,0.40148,5,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0
1,0,8,5,6,1.13281,-0.43999,0.14143,0.28783,-0.27607,-0.71126,-0.21575,6,2,2,0,2,2,1,2,0,2,0,0,0,0,1,1
0,1,5,5,6,-0.34799,0.16767,-0.45174,-0.76096,-0.40581,-2.55524,-0.52593,5,0,3,0,5,2,0,0,0,0,3,0,0,0,0,1
0,0,7,5,0,0.82562,-0.69509,-0.58331,-0.60633,-1.0145,-0.71126,0.7654,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1,0,7,5,4,0.31287,0.63779,-0.58331,0.13136,-0.14277,0.19268,-0.21575,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,3,6,6,-1.69163,0.80523,1.06238,-0.91699,-0.40581,-0.71126,0.07987,3,0,0,0,4,0,0,5,0,3,3,3,0,4,3,0
0,1,4,5,6,-0.05188,1.11406,0.7233,-0.45321,0.41594,-0.21712,1.2247,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
0,1,6,0,6,0.62967,-2.11437,-2.8595,0.94156,-1.38502,-0.71126,-1.18084,5,6,0,5,5,0,0,2,0,0,0,0,4,0,0,1
3,0,8,6,6,0.04257,0.16767,-0.01928,-0.76096,-0.78155,0.88113,0.7654,6,6,1,4,1,1,0,0,0,0,0,1,0,1,1,0
2,1,4,6,6,0.91093,-1.6334,-1.42424,-0.15487,0.25953,-1.37983,-1.54858,6,0,0,5,2,0,0,0,0,0,4,0,6,0,0,0
0,0,4,3,0,1.02119,-1.23177,1.06238,-1.07533,-1.25773,2.90161,0.40148,3,6,0,6,2,2,0,2,2,2,2,2,0,0,0,1
0,0,4,6,6,-1.05308,1.45421,1.65653,1.81866,-0.78155,0.19268,-0.52593,5,0,0,0,6,2,0,4,0,0,2,3,0,3,0,1
1,1,4,4,6,-1.55078,2.127,0.88309,-0.01729,0.93949,-0.21712,0.40148,5,6,2,6,5,4,2,4,3,5,0,3,3,4,1,1
1,1,6,6,6,-0.79151,0.00332,0.14143,-1.07533,-0.27607,1.29221,1.2247,5,6,0,4,4,3,5,3,2,1,3,1,5,1,2,1
1,1,4,6,6,-0.79151,2.127,0.88309,0.43852,-0.65253,1.86203,1.92173,5,3,0,3,3,3,3,3,2,3,6,3,2,5,0,1
0,0,4,5,6,2.127,-2.72827,-1.11902,-0.45321,-2.42317,-0.71126,-0.84637,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,4,6,6,0.73545,-0.15487,0.58331,-0.76096,0.41594,-0.71126,0.07987,6,3,0,6,6,4,0,3,0,0,6,0,5,0,3,1
0,0,6,6,2,1.23461,1.93886,1.65653,-0.15487,-0.52745,1.29221,1.2247,5,0,0,3,4,0,0,0,0,0,0,4,0,4,0,0
2,1,6,1,6,-0.58016,-0.69509,-2.39883,-0.30172,-0.27607,-2.55524,-1.18084,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,7,5,6,0.41667,0.00332,0.29338,-0.60633,0.12331,0.88113,0.07987,5,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
0,0,7,5,6,1.60383,-1.50796,-0.17779,0.28783,-0.40581,-0.71126,-1.54858,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,6,6,6,1.8399,-1.92173,1.88511,-0.91699,0.25953,0.19268,1.92173,3,1,1,2,3,0,0,1,0,0,0,1,0,1,0,1
2,1,5,1,6,-0.14882,-0.15487,0.58331,0.43852,0.58489,-0.71126,0.40148,6,2,0,2,3,2,0,2,0,2,0,2,0,2,0,0
3,1,4,6,6,2.46262,-1.50796,-1.82919,0.13136,-1.64101,0.88113,-0.52593,5,3,1,6,1,3,0,1,1,2,0,1,3,2,1,0
0,1,4,6,6,1.02119,-0.43999,-0.01928,-1.772,-1.0145,0.88113,0.7654,4,5,0,3,6,0,0,3,0,0,3,3,0,3,0,1
1,1,4,6,6,0.82562,-1.09207,0.44585,-0.60633,1.13407,0.88113,-0.21575,5,0,0,5,5,0,0,0,0,0,5,0,5,3,0,0
0,1,4,3,6,0.82562,-0.15487,-0.01928,-1.34289,-0.89891,-1.37983,0.07987,5,2,0,6,3,3,0,3,0,0,5,0,5,0,0,0
0,1,4,6,6,0.91093,-0.43999,-0.01928,-0.45321,-1.64101,0.88113,0.40148,5,3,0,5,2,0,0,5,0,0,5,2,0,5,0,1
2,0,7,5,6,-0.92104,-0.15487,0.44585,-0.45321,1.13407,-0.71126,-0.52593,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,5,6,1.49158,-0.57545,1.06238,1.11406,-0.78155,1.86203,0.07987,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,6,5,0,0.82562,0.63779,-0.84732,-2.21844,0.93949,1.86203,1.92173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,6,4,-1.86962,1.93886,2.90161,0.76096,0.25953,1.29221,1.2247,5,6,0,3,6,4,0,3,4,0,6,6,5,3,2,1
0,1,4,3,5,1.13281,-1.6334,-0.01928,-1.07533,-1.0145,0.19268,0.7654,5,0,5,6,3,4,0,3,0,0,6,3,6,0,5,1
1,1,4,6,6,1.8399,-1.09207,0.44585,-1.6209,-1.25773,1.29221,1.2247,5,0,2,2,4,3,2,3,2,2,2,2,0,2,2,1
0,1,5,0,6,0.62967,-1.92173,0.29338,0.13136,-0.52745,-0.71126,1.2247,4,4,0,3,5,0,0,3,0,0,4,4,0,3,0,0
0,1,4,6,3,-0.46725,2.127,1.88511,-0.60633,-1.25773,1.86203,1.92173,5,4,0,3,4,2,2,3,2,0,3,3,3,3,2,1
1,0,7,5,6,1.72012,-0.43999,-1.27553,1.45039,-0.89891,-1.37983,-1.54858,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,6,6,0.82562,-0.43999,0.58331,-0.76096,-0.52745,0.88113,1.2247,4,0,0,0,6,0,0,4,0,0,0,3,0,4,0,0
2,0,7,5,6,-0.14882,0.00332,-0.84732,0.76096,0.41594,-1.37983,-1.18084,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,5,6,0.31287,0.16767,-1.55521,0.43852,1.13407,-1.37983,-1.18084,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,6,5,6,-0.05188,-0.30033,-1.27553,-0.01729,0.7583,-0.71126,-1.18084,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,6,6,1.60383,-2.21069,1.24033,0.43852,-1.38502,0.52975,0.40148,2,2,0,2,6,0,0,2,0,0,3,2,2,3,2,1
3,0,5,5,6,-0.46725,-0.30033,-1.42424,1.45039,2.04506,-0.71126,-0.52593,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
2,0,6,5,6,-0.05188,0.96248,-1.11902,0.94156,1.63088,-1.37983,-2.07848,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,6,5,6,-1.05308,-0.15487,-1.11902,-0.45321,0.58489,-1.37983,-0.84637,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,5,6,-0.46725,0.16767,-0.45174,1.2861,0.58489,-1.37983,-0.52593,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,6,5,6,-0.79151,1.93886,-0.45174,1.11406,0.41594,0.88113,1.92173,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,6,5,6,-0.58016,1.74091,0.88309,-0.01729,-0.27607,1.29221,0.7654,5,0,1,0,3,0,0,0,0,0,0,0,0,2,0,1
3,0,5,5,6,0.04257,0.63779,-1.68062,-1.07533,-0.00665,-0.71126,-1.18084,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,4,6,6,1.8399,-1.23177,0.14143,-1.47955,-1.0145,0.88113,1.2247,5,6,0,0,5,0,0,0,0,0,2,4,0,0,5,1
3,0,5,5,6,1.02119,0.00332,-0.17779,0.94156,0.93949,0.19268,-0.84637,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2,1,5,5,6,0.04257,-0.94779,0.14143,0.94156,0.58489,-1.37983,-1.54858,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,0,8,5,6,0.04257,0.47617,0.44585,0.76096,-0.14277,1.86203,1.2247,5,2,2,4,2,3,2,3,0,2,2,2,0,2,0,1
2,1,4,6,6,1.02119,-1.50796,-0.84732,-1.47955,-0.00665,-1.37983,-0.52593,6,1,1,2,3,1,1,1,1,1,1,1,0,1,1,1
1,1,4,3,6,1.98437,-1.7625,0.14143,1.45039,-0.89891,0.19268,-0.52593,3,0,0,0,3,0,0,0,0,0,1,0,0,0,3,1
1,0,6,5,6,0.04257,1.74091,0.58331,0.13136,-0.14277,1.29221,1.2247,5,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1
3,1,7,5,6,-0.14882,0.80523,-0.58331,-0.76096,-0.89891,-0.21712,-0.52593,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,6,3,6,0.04257,0.63779,1.06238,-0.45321,0.7583,0.19268,1.2247,6,6,4,5,6,4,3,3,2,3,6,4,4,5,1,1
1,1,6,6,5,1.13281,-0.15487,1.24033,-2.07848,0.93949,0.52975,-0.52593,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0
1,0,6,6,6,2.127,-1.37639,1.88511,0.76096,-1.0145,0.19268,-1.18084,3,5,0,6,2,0,0,0,0,0,4,2,6,0,0,1
0,1,4,3,6,-0.58016,-0.15487,0.29338,-1.6209,-1.38502,0.19268,0.40148,2,4,2,0,6,0,0,5,0,0,6,0,0,4,0,1
