Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,AScore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Cannabis,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,VSA,y
4,0,6,5,3,-0.24649,0.96248,0.14143,-0.15487,0.41594,-1.37983,-2.07848,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,7,5,6,0.22393,-0.94779,-1.11902,-0.01729,0.93949,-0.71126,-1.18084,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,7,5,6,0.82562,-0.69509,-0.45174,-0.01729,-0.14277,1.86203,0.40148,6,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
0,1,6,0,6,-0.14882,-0.43999,0.88309,-0.60633,-0.78155,1.29221,0.7654,5,3,5,3,5,0,0,3,0,2,3,3,0,3,5,1
0,1,4,6,5,0.13606,0.96248,1.06238,0.59042,0.58489,-0.71126,0.7654,4,3,3,3,4,4,0,4,0,0,3,4,0,3,3,1
0,1,1,2,6,1.23461,-1.09207,-0.31776,-0.15487,-0.65253,1.29221,0.7654,5,0,3,0,4,0,0,0,0,0,3,4,0,0,0,0
1,0,7,5,5,0.31287,1.74091,-0.17779,0.28783,0.58489,0.52975,0.7654,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,6,6,-0.92104,0.00332,0.7233,0.13136,-0.65253,0.88113,0.07987,3,2,0,4,6,2,2,3,2,2,3,2,6,3,5,1
0,1,4,6,6,1.37297,-0.94779,0.7233,0.28783,-0.78155,0.52975,1.2247,4,3,0,5,6,2,2,3,2,0,6,5,3,3,0,1
1,0,6,5,6,1.23461,-0.30033,0.88309,0.43852,-0.00665,0.19268,0.07987,5,0,2,0,3,0,0,0,0,0,2,0,0,0,1,1
2,1,1,6,6,1.13281,-0.57545,0.14143,0.59042,-1.5184,-1.37983,-0.21575,2,2,0,2,3,2,2,3,1,0,2,1,0,1,1,1
0,0,3,6,6,0.13606,0.16767,1.06238,-0.45321,-0.14277,0.19268,0.07987,6,3,0,2,6,3,3,3,0,3,3,3,2,3,0,1
4,1,7,6,6,0.13606,0.63779,0.58331,-0.30172,0.58489,-0.21712,-0.84637,5,1,1,3,1,1,0,1,0,0,0,1,0,1,1,0
0,0,6,6,6,-0.67825,0.80523,1.06238,1.81866,0.25953,-0.21712,-0.21575,5,3,0,4,6,4,2,4,3,3,3,3,6,4,3,1
3,1,4,6,6,0.82562,-0.15487,0.44585,-0.15487,0.12331,0.19268,-0.21575,6,0,0,2,6,1,1,0,0,0,0,4,0,5,0,1
2,0,6,6,6,-0.05188,-0.94779,0.29338,1.11406,-0.89891,0.88113,-0.21575,6,4,0,2,6,0,0,0,0,0,0,1,0,2,0,0
0,1,6,6,6,-0.79151,1.74091,1.65653,0.43852,-0.27607,0.19268,0.40148,4,2,0,0,6,3,0,4,2,0,3,3,0,3,0,1
4,0,5,5,6,-0.79151,-0.57545,0.29338,0.28783,-1.13788,1.86203,0.40148,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,0,6,5,6,-0.92104,0.80523,-0.01928,1.11406,-0.65253,-0.21712,-0.84637,5,2,2,3,3,3,0,3,0,0,3,0,0,0,0,0
0,0,6,6,6,-0.58016,0.32197,0.7233,-0.15487,0.58489,-1.37983,-0.52593,5,0,0,0,6,3,0,4,0,0,0,3,0,3,0,1
0,1,4,5,6,-0.79151,-0.94779,-0.01928,-0.60633,-0.40581,-0.71126,0.07987,4,2,2,0,3,0,0,0,0,0,0,0,0,0,0,1
2,1,7,5,6,-1.55078,0.80523,1.24033,1.81866,-0.00665,0.19268,-0.21575,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,7,5,6,-1.86962,1.2861,-1.27553,-0.15487,1.46191,-1.37983,-2.07848,4,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0
0,1,4,6,1,0.13606,-1.6334,-0.01928,0.43852,-1.5184,-0.21712,-0.21575,4,2,0,0,3,3,0,2,0,3,2,3,0,2,0,1
1,0,6,5,6,0.04257,-0.43999,-0.01928,0.94156,-1.38502,-0.71126,0.07987,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,6,6,6,-0.05188,0.32197,-0.01928,-2.5383,0.7583,0.88113,0.7654,5,0,0,0,3,0,0,0,0,0,0,3,0,4,0,1
1,1,6,5,0,-0.46725,-1.50796,-0.58331,-0.30172,-0.40581,0.52975,0.40148,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,6,6,1.49158,-1.92173,-0.58331,-1.772,0.58489,-0.21712,1.2247,6,2,0,6,5,3,0,2,5,0,2,0,6,0,2,1
