Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,AScore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Cannabis,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,VSA,y
1,0,1,5,6,0.73545,0.32197,-1.11902,0.43852,-0.40581,-0.71126,-0.21575,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,5,6,0.04257,2.127,-0.31776,-0.60633,-0.00665,1.29221,0.07987,5,2,3,0,0,4,0,5,0,3,5,2,0,0,1,0
2,1,6,6,6,0.31287,-1.50796,-1.68062,-1.6209,0.7583,-0.71126,0.40148,3,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0
1,0,7,6,6,1.37297,1.2861,1.88511,-2.5383,-1.25773,1.29221,1.2247,5,0,0,5,3,5,0,1,3,1,4,1,5,0,1,0
1,1,7,5,6,1.13281,-1.09207,-0.84732,-0.01729,0.12331,-0.21712,-2.07848,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,0,5,5,6,0.31287,0.96248,-0.97631,0.13136,0.58489,0.52975,0.7654,6,1,1,0,3,2,0,1,0,0,0,0,0,0,0,1
1,0,7,5,6,-0.05188,-0.43999,-0.45174,1.81866,0.25953,-1.37983,-0.52593,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
0,1,3,6,6,0.22393,-1.7625,0.44585,0.43852,-1.38502,-1.37983,-0.84637,3,0,0,0,4,0,0,3,0,3,5,3,4,3,0,1
1,0,7,5,6,1.02119,0.80523,1.24033,-0.01729,0.25953,-1.37983,0.07987,5,0,1,3,2,2,0,2,0,2,0,0,0,2,0,1
1,0,8,5,6,-0.46725,0.00332,-0.17779,0.76096,0.7583,-0.71126,-0.52593,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3,0,8,5,6,0.04257,1.58487,1.06238,0.59042,2.04506,-0.21712,-0.52593,6,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1
0,0,6,5,6,-1.86962,1.93886,0.58331,-1.47955,0.12331,1.29221,1.92173,6,0,2,0,6,0,0,0,0,0,0,0,0,0,0,1
3,1,1,5,6,-0.34799,1.93886,-0.01928,0.76096,1.30612,-1.37983,-0.84637,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1,1,7,5,6,0.52135,0.00332,0.7233,0.59042,-0.27607,0.88113,1.92173,5,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1
3,1,5,5,6,0.31287,0.16767,-1.11902,0.59042,0.58489,0.52975,-0.52593,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
3,0,6,5,6,-1.05308,1.2861,-0.84732,0.94156,-0.14277,-0.21712,-0.52593,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,5,5,6,-0.79151,0.47617,-1.11902,0.59042,-0.00665,-0.71126,-0.21575,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,6,6,6,0.13606,0.63779,0.58331,-0.60633,-0.14277,1.86203,0.7654,5,0,0,2,6,2,0,4,0,3,0,3,0,5,0,1
