Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,AScore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Cannabis,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,VSA,y
2,1,6,0,6,-1.32828,0.32197,-0.71727,-1.34289,0.41594,0.52975,1.2247,4,5,2,0,1,3,0,0,0,0,1,3,0,0,0,0
0,1,4,6,5,-0.24649,0.00332,-0.31776,0.76096,-0.78155,-1.37983,1.92173,5,4,0,4,6,3,0,3,0,0,3,3,3,4,0,1
2,1,6,6,6,0.31287,-1.50796,-1.68062,-1.6209,0.7583,-0.71126,0.40148,3,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0
0,1,4,6,6,-1.1943,-1.37639,-0.71727,-1.21213,-1.13788,0.19268,-0.21575,3,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0
3,0,4,6,6,-0.05188,-0.69509,0.7233,2.03972,-0.40581,-0.21712,-0.21575,5,6,0,1,5,1,1,2,1,0,0,1,2,3,0,0
0,1,4,6,1,-1.55078,1.2861,1.06238,-1.47955,0.93949,-0.21712,0.7654,6,0,0,0,5,3,0,0,0,0,3,0,0,3,0,1
0,1,4,0,6,0.31287,1.74091,0.29338,-0.76096,-1.78169,1.86203,1.92173,5,4,5,3,6,3,0,4,0,0,5,0,4,5,0,1
1,1,6,5,6,-1.1943,0.80523,1.43533,2.23427,1.13407,-0.21712,0.40148,5,2,2,2,5,3,0,3,0,2,3,3,0,3,0,1
0,1,4,3,6,2.127,-1.7625,-0.31776,-1.47955,0.25953,-1.37983,-0.52593,3,0,0,0,4,0,0,0,0,0,0,5,0,3,0,1
0,1,5,3,6,-2.21844,2.57309,1.88511,0.13136,1.63088,0.19268,0.7654,6,0,0,0,6,0,0,0,0,0,0,0,0,3,0,1
0,0,6,6,6,-1.1943,-0.94779,-0.71727,-0.30172,-0.40581,-0.21712,-0.52593,5,0,0,0,4,0,0,0,0,0,3,0,0,0,0,1
2,0,7,6,6,1.23461,-1.50796,-0.01928,2.75696,-0.78155,-0.21712,-2.07848,6,0,0,0,6,0,0,3,0,0,0,0,0,2,0,0
3,0,7,3,6,-0.58016,0.00332,1.65653,0.59042,0.93949,-1.37983,-0.52593,5,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0
0,0,3,6,5,-0.24649,0.63779,-1.42424,0.13136,0.7583,1.29221,0.07987,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,6,6,-3.15735,0.47617,1.24033,1.11406,-1.13788,0.88113,0.7654,4,0,0,0,6,0,0,0,0,0,3,4,0,0,0,1
2,0,2,1,6,1.23461,-0.69509,0.58331,0.28783,1.63088,-1.37983,-1.54858,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,0,7,5,6,0.62967,1.11406,-0.84732,-0.45321,-1.25773,-0.71126,-0.84637,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
0,0,7,5,6,0.62967,1.45421,-0.17779,2.46262,-0.52745,1.29221,0.40148,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1,5,6,0.52135,-0.57545,0.44585,-2.5383,-0.27607,0.88113,-0.21575,3,1,1,1,6,1,0,0,3,0,0,1,0,3,0,0
0,1,4,6,6,1.60383,-1.23177,-0.17779,-0.91699,-0.65253,-0.71126,-0.21575,6,4,0,6,6,0,0,4,0,0,4,3,3,3,0,1
4,1,2,6,6,0.52135,-0.43999,-0.58331,-1.6209,0.58489,-0.21712,0.07987,3,1,0,4,3,2,2,0,0,0,0,1,0,1,0,0
1,1,7,6,6,0.22393,-0.69509,0.29338,-0.01729,-1.0145,-0.71126,-1.18084,5,6,0,4,6,0,0,0,0,4,5,4,4,4,2,1
0,0,4,5,6,0.22393,-0.15487,-0.31776,-0.60633,0.41594,-0.21712,-0.52593,3,2,0,4,2,2,0,2,0,0,2,0,0,0,0,1
0,1,4,6,6,-0.79151,-0.30033,-0.58331,0.76096,-0.27607,-0.21712,-1.18084,0,3,0,4,6,0,0,0,0,0,3,3,6,3,0,0
2,1,6,6,6,0.31287,0.16767,0.7233,-1.07533,0.41594,0.52975,1.2247,5,2,0,5,0,0,0,0,0,0,0,0,0,0,0,1
0,1,4,6,6,2.127,-2.72827,-1.27553,0.28783,-1.92173,0.52975,1.2247,3,0,0,0,4,0,0,0,0,0,6,0,0,3,0,1
3,1,6,5,6,-0.46725,1.58487,1.43533,1.45039,1.30612,-0.21712,-0.21575,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,5,6,6,1.23461,-0.57545,0.88309,-0.01729,-0.89891,0.88113,0.7654,6,6,0,5,6,2,0,2,2,0,5,4,5,3,0,1
3,0,7,5,6,-1.69163,0.80523,1.24033,0.59042,-0.00665,-0.21712,-1.54858,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,6,5,6,-0.05188,0.16767,0.44585,-1.34289,0.41594,0.52975,0.7654,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,6,5,6,-0.34799,-1.23177,-1.97495,0.28783,-0.27607,-1.37983,-1.18084,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,0,7,5,6,-0.34799,-0.80615,-0.45174,-1.21213,-0.14277,1.86203,0.40148,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,7,5,6,1.8399,-0.94779,-0.31776,-1.772,-2.04506,1.29221,1.92173,5,2,2,3,2,3,0,3,0,5,0,0,0,0,0,1
2,0,6,5,6,0.41667,0.00332,-1.11902,-1.6209,-0.00665,0.19268,0.40148,5,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0
4,0,6,5,6,-0.14882,-0.15487,0.14143,0.76096,-0.52745,0.88113,-1.18084,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,1,6,5,0,0.82562,0.63779,-0.84732,-2.21844,0.93949,1.86203,1.92173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,6,6,0.04257,-0.57545,1.24033,0.76096,-1.13788,-0.71126,0.7654,4,3,4,2,6,0,3,0,0,0,3,0,4,5,2,1
0,1,4,0,6,2.61139,-2.32338,1.06238,-0.01729,-2.42317,0.19268,-0.84637,6,0,0,2,6,0,0,3,0,0,0,5,0,0,2,1
1,0,6,3,5,-0.34799,0.47617,0.14143,0.43852,-0.00665,0.52975,0.40148,5,0,0,3,5,4,0,0,0,0,0,3,0,3,0,1
2,1,6,6,6,-0.92104,0.96248,0.58331,0.94156,1.13407,0.52975,1.2247,6,2,1,1,5,2,0,1,0,0,0,3,0,2,1,1
0,0,4,6,6,0.41667,-0.57545,1.06238,0.43852,-1.0145,0.19268,-0.52593,4,0,0,0,5,4,0,3,0,0,3,0,3,4,0,1
0,1,6,6,6,0.41667,-0.30033,0.44585,-0.91699,0.25953,0.52975,0.40148,5,2,0,3,6,3,0,4,3,3,2,5,2,4,2,1
0,1,3,6,5,-0.58016,3.27393,2.15324,-0.60633,0.93949,1.86203,1.2247,5,3,0,4,4,3,0,2,5,0,3,2,3,2,0,1
0,1,4,6,6,1.02119,-0.94779,1.43533,-0.15487,-1.25773,0.88113,0.40148,5,3,2,4,6,2,0,3,3,0,6,3,0,4,3,1
0,1,4,6,6,-1.43907,-0.43999,0.88309,-0.45321,-1.38502,0.88113,0.40148,4,2,0,0,6,0,0,4,0,0,3,6,0,4,0,1
0,1,3,6,6,0.22393,-1.7625,0.44585,0.43852,-1.38502,-1.37983,-0.84637,3,0,0,0,4,0,0,3,0,3,5,3,4,3,0,1
0,0,4,6,6,1.49158,0.63779,1.06238,-1.47955,-1.13788,0.88113,0.7654,5,5,0,2,6,0,0,3,4,0,5,2,3,0,2,1
0,1,4,3,6,-1.32828,-0.30033,0.88309,1.11406,-1.0145,-0.71126,-0.21575,5,2,0,1,6,2,0,0,0,0,2,0,0,3,0,1
3,0,4,5,6,-0.05188,-0.94779,1.06238,-0.60633,-0.27607,0.19268,0.07987,6,5,2,6,1,2,2,4,2,4,3,2,2,6,0,1
1,0,8,6,6,0.52135,0.32197,1.65653,-0.60633,-0.65253,-0.21712,-0.52593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,7,5,6,0.73545,0.00332,0.14143,0.76096,1.46191,-1.37983,-0.52593,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,6,5,6,-0.58016,0.47617,0.88309,1.61108,0.58489,-0.21712,0.40148,5,2,2,2,4,3,0,2,0,0,0,0,0,0,0,1
0,1,1,5,6,1.8399,-1.37639,-0.17779,-1.772,-1.64101,0.88113,0.7654,3,3,0,0,6,5,0,4,0,3,3,0,0,0,0,1
0,1,4,6,6,-0.92104,1.74091,0.58331,-1.34289,1.13407,0.52975,1.2247,4,3,0,2,5,3,0,0,0,0,3,0,0,3,0,1
0,0,4,6,6,1.23461,1.11406,-0.58331,-2.21844,-0.65253,1.86203,0.40148,6,0,0,4,5,3,0,2,0,2,0,0,0,3,0,1
1,0,7,5,6,-0.67825,0.96248,0.29338,1.11406,2.04506,0.19268,-0.84637,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,5,6,0.31287,0.16767,-1.55521,0.43852,1.13407,-1.37983,-1.18084,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,8,5,6,-0.46725,0.00332,-0.17779,0.76096,0.7583,-0.71126,-0.52593,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,0,8,5,6,-2.05048,1.58487,0.14143,0.13136,0.7583,0.19268,-0.84637,5,1,1,0,1,2,0,1,0,0,0,1,0,1,1,0
1,0,4,6,5,1.37297,0.32197,0.7233,0.94156,0.12331,-0.71126,0.07987,3,2,0,6,2,2,2,3,2,0,2,2,6,3,0,1
3,0,6,6,6,1.60383,-2.32338,0.14143,-0.01729,-2.04506,0.88113,-2.07848,4,1,0,1,6,1,0,1,1,0,0,1,0,1,0,0
3,0,8,5,6,-0.92104,0.00332,0.14143,0.13136,0.7583,-0.21712,-0.21575,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1,0,8,5,6,-1.05308,1.45421,-0.84732,0.94156,0.58489,-0.71126,-0.52593,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,6,6,6,0.41667,-1.92173,0.88309,-0.15487,-0.52745,0.19268,-0.52593,6,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0
2,0,5,6,6,1.72012,-2.72827,0.29338,1.2861,-0.78155,-0.21712,-0.21575,5,1,0,0,6,1,0,0,0,0,0,2,0,2,0,1
0,1,5,6,6,0.04257,-1.6334,1.88511,-0.91699,0.12331,0.19268,0.40148,6,0,0,3,6,0,0,0,0,0,3,4,3,0,2,1
0,1,3,6,6,1.60383,-2.21069,1.24033,0.43852,-1.38502,0.52975,0.40148,2,2,0,2,6,0,0,2,0,0,3,2,2,3,2,1
0,1,0,2,6,-1.1943,-0.94779,1.06238,1.2861,-0.52745,0.88113,1.2247,3,0,0,2,4,0,0,0,0,0,3,4,0,5,1,1
1,0,4,5,6,-1.32828,1.58487,-0.58331,1.61108,1.13407,0.19268,-0.21575,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2,0,6,5,6,0.62967,-1.50796,-0.31776,0.28783,-0.14277,-0.71126,-2.07848,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,5,5,6,-0.79151,-0.43999,-0.01928,1.81866,0.7583,-0.71126,-0.52593,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
